freq__2019-06-28_13-14-55_,rs__2019-06-28_13-14-55_,xs__2019-06-28_13-14-55_,freq__2019-06-28_13-20-55_,rs__2019-06-28_13-20-55_,xs__2019-06-28_13-20-55_,freq__2019-06-28_15-53-41_,rs__2019-06-28_15-53-41_,xs__2019-06-28_15-53-41_
54480938.0,10.8046875,-126.875,54213636.0,10.3125,-124.6875,54458911.0,10.4453125,-123.0625
54480973.0,10.8046875,-126.8125,54213936.0,10.3125,-124.6875,54458929.0,10.4609375,-123.0625
54481008.0,10.765625,-126.8125,54214236.0,10.3203125,-124.6875,54458946.0,10.453125,-123.0625
54481043.0,10.765625,-126.75,54214536.0,10.3203125,-124.6875,54458964.0,10.453125,-123.0625
54481078.0,10.75,-126.6875,54214836.0,10.3359375,-124.6875,54458981.0,10.4453125,-123.0625
54481113.0,10.7421875,-126.6875,54215136.0,10.3515625,-124.6875,54458999.0,10.4609375,-123.0625
54481148.0,10.734375,-126.625,54215437.0,10.3359375,-124.75,54459016.0,10.4453125,-123.0625
54481183.0,10.734375,-126.5625,54215737.0,10.34375,-124.6875,54459034.0,10.46875,-123.0625
54481218.0,10.7265625,-126.5625,54216037.0,10.328125,-124.6875,54459051.0,10.453125,-123.0625
54481253.0,10.703125,-126.5,54216337.0,10.328125,-124.75,54459069.0,10.4765625,-123.0625
54481288.0,10.7265625,-126.4375,54216637.0,10.34375,-124.6875,54459086.0,10.4453125,-123.0625
54481323.0,10.6875,-126.4375,54216937.0,10.328125,-124.6875,54459104.0,10.46875,-123.0625
54481358.0,10.671875,-126.4375,54217237.0,10.34375,-124.6875,54459121.0,10.453125,-123.0625
54481393.0,10.6796875,-126.4375,54217538.0,10.34375,-124.6875,54459139.0,10.453125,-123.0625
54481428.0,10.671875,-126.375,54217838.0,10.3359375,-124.6875,54459156.0,10.4296875,-123.0625
54481463.0,10.671875,-126.3125,54218138.0,10.3203125,-124.6875,54459174.0,10.453125,-123.0625
54481498.0,10.6953125,-126.25,54218438.0,10.3359375,-124.6875,54459191.0,10.4609375,-123.0625
54481533.0,10.6484375,-126.3125,54218738.0,10.3359375,-124.6875,54459209.0,10.4453125,-123.0625
54481568.0,10.6640625,-126.25,54219038.0,10.3125,-124.6875,54459226.0,10.421875,-123.0625
54481603.0,10.6640625,-126.25,54219338.0,10.3359375,-124.6875,54459244.0,10.453125,-123.0625
54481638.0,10.6796875,-126.1875,54219639.0,10.3203125,-124.6875,54459261.0,10.4375,-123.0
54481674.0,10.6484375,-126.125,54219939.0,10.3359375,-124.6875,54459279.0,10.4765625,-123.0
54481709.0,10.6484375,-126.125,54220239.0,10.34375,-124.6875,54459297.0,10.4609375,-123.0
54481744.0,10.640625,-126.125,54220539.0,10.34375,-124.6875,54459314.0,10.453125,-123.0
54481779.0,10.6484375,-126.0625,54220839.0,10.3359375,-124.6875,54459332.0,10.46875,-123.0625
54481814.0,10.640625,-126.0625,54221139.0,10.359375,-124.6875,54459349.0,10.4609375,-123.0625
54481849.0,10.6328125,-126.0,54221440.0,10.3359375,-124.6875,54459367.0,10.453125,-123.0
54481884.0,10.640625,-126.0,54221740.0,10.3515625,-124.6875,54459384.0,10.4453125,-123.0
54481919.0,10.6640625,-126.0,54222040.0,10.3203125,-124.6875,54459402.0,10.453125,-123.0625
54481954.0,10.625,-126.0,54222340.0,10.3515625,-124.6875,54459419.0,10.4453125,-123.0625
54481989.0,10.6484375,-125.875,54222640.0,10.328125,-124.6875,54459437.0,10.4609375,-123.0625
54482024.0,10.625,-125.9375,54222940.0,10.3359375,-124.6875,54459454.0,10.4453125,-123.0625
54482059.0,10.6171875,-125.9375,54223240.0,10.3515625,-124.6875,54459472.0,10.4609375,-123.0625
54482094.0,10.640625,-125.875,54223541.0,10.3515625,-124.6875,54459489.0,10.4609375,-123.0
54482129.0,10.625,-125.875,54223841.0,10.34375,-124.6875,54459507.0,10.4453125,-123.0625
54482164.0,10.625,-125.875,54224141.0,10.34375,-124.6875,54459524.0,10.4609375,-123.0
54482199.0,10.6171875,-125.8125,54224441.0,10.34375,-124.6875,54459542.0,10.453125,-123.0
54482234.0,10.609375,-125.8125,54224741.0,10.328125,-124.6875,54459559.0,10.4296875,-123.0
54482269.0,10.6328125,-125.75,54225041.0,10.34375,-124.6875,54459577.0,10.453125,-123.0
54482304.0,10.6171875,-125.75,54225341.0,10.3359375,-124.6875,54459594.0,10.4375,-123.0
54482339.0,10.609375,-125.75,54225642.0,10.3359375,-124.6875,54459612.0,10.4453125,-123.0
54482374.0,10.625,-125.6875,54225942.0,10.3359375,-124.6875,54459629.0,10.453125,-123.0
54482409.0,10.578125,-125.6875,54226242.0,10.359375,-124.6875,54459647.0,10.4765625,-123.0625
54482444.0,10.6015625,-125.6875,54226542.0,10.3515625,-124.6875,54459664.0,10.4375,-123.0
54482479.0,10.6171875,-125.625,54226842.0,10.3515625,-124.6875,54459682.0,10.4453125,-123.0
54482514.0,10.609375,-125.625,54227142.0,10.34375,-124.6875,54459699.0,10.4609375,-123.0625
54482549.0,10.625,-125.5625,54227443.0,10.34375,-124.6875,54459717.0,10.46875,-123.0
54482584.0,10.6015625,-125.5625,54227743.0,10.34375,-124.6875,54459734.0,10.453125,-123.0
54482619.0,10.625,-125.5625,54228043.0,10.3359375,-124.6875,54459752.0,10.4765625,-123.0
54482655.0,10.6171875,-125.5,54228343.0,10.34375,-124.6875,54459769.0,10.453125,-123.0
54482690.0,10.5859375,-125.5,54228643.0,10.3515625,-124.6875,54459787.0,10.4453125,-123.0
54482725.0,10.6015625,-125.5,54228943.0,10.34375,-124.6875,54459804.0,10.4453125,-123.0
54482760.0,10.59375,-125.4375,54229243.0,10.34375,-124.6875,54459822.0,10.4609375,-123.0
54482795.0,10.609375,-125.4375,54229544.0,10.3515625,-124.6875,54459839.0,10.4609375,-123.0
54482830.0,10.625,-125.375,54229844.0,10.3515625,-124.6875,54459857.0,10.46875,-123.0
54482865.0,10.6171875,-125.375,54230144.0,10.34375,-124.6875,54459874.0,10.453125,-123.0
54482900.0,10.6171875,-125.375,54230444.0,10.359375,-124.6875,54459892.0,10.4453125,-123.0
54482935.0,10.6171875,-125.375,54230744.0,10.34375,-124.625,54459909.0,10.4609375,-123.0
54482970.0,10.6171875,-125.3125,54231044.0,10.3515625,-124.6875,54459927.0,10.46875,-123.0
54483005.0,10.6015625,-125.3125,54231344.0,10.359375,-124.6875,54459944.0,10.4609375,-123.0
54483040.0,10.6015625,-125.25,54231645.0,10.359375,-124.6875,54459962.0,10.4375,-122.9375
54483075.0,10.625,-125.25,54231945.0,10.359375,-124.6875,54459979.0,10.4921875,-123.0
54483110.0,10.59375,-125.1875,54232245.0,10.3515625,-124.6875,54459997.0,10.4375,-123.0
54483145.0,10.609375,-125.1875,54232545.0,10.3671875,-124.625,54460014.0,10.4765625,-123.0
54483180.0,10.6171875,-125.125,54232845.0,10.3515625,-124.625,54460032.0,10.4609375,-123.0
54483215.0,10.59375,-125.125,54233145.0,10.359375,-124.6875,54460049.0,10.453125,-123.0
54483250.0,10.6171875,-125.125,54233446.0,10.359375,-124.6875,54460067.0,10.4609375,-122.9375
54483285.0,10.609375,-125.0625,54233746.0,10.359375,-124.6875,54460084.0,10.4609375,-123.0
54483320.0,10.6171875,-125.0625,54234046.0,10.3515625,-124.6875,54460102.0,10.4453125,-123.0
54483355.0,10.625,-125.0,54234346.0,10.3671875,-124.6875,54460119.0,10.4609375,-123.0
54483390.0,10.609375,-124.9375,54234646.0,10.359375,-124.6875,54460137.0,10.453125,-122.9375
54483425.0,10.609375,-124.9375,54234946.0,10.3515625,-124.6875,54460154.0,10.453125,-122.9375
54483460.0,10.6015625,-124.9375,54235246.0,10.3828125,-124.625,54460172.0,10.4453125,-123.0
54483495.0,10.6484375,-124.875,54235547.0,10.359375,-124.6875,54460189.0,10.453125,-123.0
54483530.0,10.609375,-124.875,54235847.0,10.359375,-124.6875,54460207.0,10.484375,-122.9375
54483565.0,10.609375,-124.8125,54236147.0,10.34375,-124.6875,54460224.0,10.4609375,-122.9375
54483600.0,10.6328125,-124.8125,54236447.0,10.34375,-124.6875,54460242.0,10.453125,-122.9375
54483635.0,10.6015625,-124.75,54236747.0,10.34375,-124.6875,54460259.0,10.46875,-123.0
54483671.0,10.609375,-124.6875,54237047.0,10.3515625,-124.625,54460277.0,10.46875,-122.9375
54483706.0,10.6015625,-124.6875,54237347.0,10.34375,-124.625,54460295.0,10.46875,-122.9375
54483741.0,10.6171875,-124.625,54237648.0,10.34375,-124.625,54460312.0,10.453125,-122.9375
54483776.0,10.6328125,-124.625,54237948.0,10.3671875,-124.625,54460330.0,10.46875,-122.9375
54483811.0,10.625,-124.5625,54238248.0,10.34375,-124.625,54460347.0,10.46875,-122.9375
54483846.0,10.6171875,-124.5,54238548.0,10.3515625,-124.625,54460365.0,10.4375,-122.9375
54483881.0,10.640625,-124.5,54238848.0,10.3671875,-124.625,54460382.0,10.46875,-122.9375
54483916.0,10.6640625,-124.4375,54239148.0,10.3515625,-124.625,54460400.0,10.4609375,-122.9375
54483951.0,10.65625,-124.375,54239449.0,10.375,-124.625,54460417.0,10.453125,-122.9375
54483986.0,10.6171875,-124.375,54239749.0,10.359375,-124.625,54460435.0,10.46875,-122.9375
54484021.0,10.640625,-124.3125,54240049.0,10.3671875,-124.625,54460452.0,10.46875,-122.9375
54484056.0,10.65625,-124.25,54240349.0,10.359375,-124.625,54460470.0,10.46875,-122.9375
54484091.0,10.671875,-124.1875,54240649.0,10.3671875,-124.625,54460487.0,10.46875,-122.9375
54484126.0,10.671875,-124.125,54240949.0,10.359375,-124.625,54460505.0,10.46875,-122.9375
54484161.0,10.6796875,-124.125,54241249.0,10.34375,-124.625,54460522.0,10.46875,-122.9375
54484196.0,10.6953125,-124.0625,54241550.0,10.3515625,-124.625,54460540.0,10.4609375,-122.9375
54484231.0,10.6953125,-123.9375,54241850.0,10.359375,-124.625,54460557.0,10.46875,-122.9375
54484266.0,10.6953125,-123.875,54242150.0,10.3515625,-124.625,54460575.0,10.453125,-122.9375
54484301.0,10.7265625,-123.8125,54242450.0,10.359375,-124.625,54460592.0,10.4609375,-122.9375
54484336.0,10.71875,-123.75,54242750.0,10.3515625,-124.625,54460610.0,10.46875,-122.9375
54484371.0,10.765625,-123.6875,54243050.0,10.359375,-124.625,54460627.0,10.4453125,-122.9375
54484406.0,10.7734375,-123.5625,54243350.0,10.3671875,-124.625,54460645.0,10.4609375,-122.9375
54484441.0,10.7890625,-123.5,54243651.0,10.3515625,-124.625,54460662.0,10.4609375,-122.9375
54484476.0,10.8046875,-123.4375,54243951.0,10.34375,-124.625,54460680.0,10.4609375,-122.9375
