date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-06-28_05-14-35,718.81,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-37,718.843,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-14-39,718.876,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-41,718.909,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-43,718.943,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-45,718.976,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-47,719.009,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-49,719.043,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-14-51,719.076,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-53,719.11,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-55,719.144,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-14-57,719.176,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-14-59,719.209,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-01,719.244,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-03,719.276,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-05,719.309,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-07,719.343,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-09,719.377,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-15-11,719.41,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-15-13,719.443,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-15,719.476,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-17,719.509,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-19,719.543,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-21,719.576,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-23,719.61,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-25,719.643,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-27,719.676,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-29,719.709,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-31,719.743,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-33,719.776,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-35,719.809,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-37,719.843,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-39,719.876,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-41,719.909,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-43,719.943,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-45,719.976,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-47,720.01,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-49,720.043,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-51,720.076,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-53,720.109,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-15-55,720.144,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-57,720.176,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-15-59,720.21,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-01,720.243,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-03,720.276,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-05,720.309,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-07,720.344,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-09,720.376,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-16-11,720.41,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-13,720.443,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-16-15,720.476,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-17,720.509,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-19,720.543,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-21,720.576,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-16-23,720.61,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-25,720.643,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-16-27,720.677,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-29,720.709,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-31,720.743,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-16-33,720.776,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-35,720.81,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-37,720.843,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-16-39,720.877,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-41,720.909,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-43,720.944,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-45,720.976,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-16-47,721.01,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-49,721.043,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-51,721.076,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-53,721.109,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-16-55,721.143,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-16-57,721.176,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-16-59,721.21,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-17-01,721.243,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-03,721.277,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-05,721.31,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-17-07,721.344,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-17-09,721.376,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-11,721.41,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-17-13,721.443,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-17-15,721.477,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-17,721.509,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-17-19,721.543,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-21,721.576,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-23,721.609,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-25,721.643,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-17-27,721.676,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-29,721.709,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-31,721.743,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-33,721.776,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-35,721.81,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-37,721.843,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-39,721.876,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-41,721.909,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-43,721.943,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-45,721.976,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-47,722.009,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-49,722.044,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-17-51,722.077,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-53,722.111,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-55,722.143,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-17-57,722.176,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-17-59,722.21,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-01,722.243,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-18-03,722.276,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-05,722.309,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-07,722.343,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-09,722.377,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-11,722.409,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-13,722.443,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-15,722.477,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-17,722.51,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-19,722.543,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-21,722.576,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-23,722.609,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-25,722.644,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-27,722.677,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-29,722.709,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-31,722.744,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-33,722.777,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-35,722.81,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-37,722.843,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-18-39,722.877,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-18-41,722.909,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-18-43,722.943,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-45,722.977,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-47,723.009,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-49,723.043,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-51,723.077,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-18-53,723.109,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-18-55,723.143,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-18-57,723.176,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-18-59,723.21,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-19-01,723.243,,,,,22.594,20.0,,,,,,,,pbi
2019-06-28_05-19-03,723.276,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-19-05,723.309,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-07,723.343,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-09,723.377,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-11,723.41,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-13,723.443,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-15,723.476,,,,,22.383,20.0,,,,,,,,pbi
2019-06-28_05-19-17,723.509,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-19,723.543,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-21,723.576,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-23,723.609,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-25,723.643,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-19-27,723.676,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-29,723.71,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-31,723.743,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-19-33,723.776,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-35,723.81,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-19-37,723.843,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-39,723.877,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-19-41,723.909,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-43,723.943,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-45,723.976,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-19-47,724.01,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-49,724.043,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-19-51,724.077,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-53,724.109,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-55,724.143,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-57,724.176,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-19-59,724.209,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-20-01,724.243,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-03,724.276,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-05,724.31,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-20-07,724.344,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-09,724.376,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-11,724.409,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-20-13,724.443,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-15,724.477,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-17,724.509,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-19,724.543,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-21,724.576,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-23,724.61,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-25,724.643,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-20-27,724.676,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-29,724.709,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-20-31,724.744,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-33,724.776,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-20-35,724.809,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-37,724.843,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-20-39,724.876,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-41,724.91,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-43,724.943,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-20-45,724.976,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-20-47,725.009,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-49,725.043,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-20-51,725.076,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-20-53,725.11,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-20-55,725.144,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-20-57,725.176,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-20-59,725.209,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-21-01,725.243,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-03,725.276,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-05,725.309,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-07,725.343,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-09,725.376,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-11,725.41,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-13,725.443,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-15,725.477,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-17,725.509,,,,,22.425,20.0,,,,,,,,pbi
2019-06-28_05-21-19,725.543,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-21,725.576,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-23,725.61,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-25,725.644,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-27,725.677,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-29,725.71,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-31,725.744,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-33,725.777,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-35,725.811,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-37,725.844,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-39,725.878,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-41,725.91,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-43,725.945,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-45,725.977,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-21-47,726.011,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-49,726.044,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-21-51,726.079,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-53,726.111,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-55,726.144,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-21-57,726.178,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-21-59,726.212,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-01,726.244,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-03,726.278,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-22-05,726.311,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-07,726.344,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-09,726.377,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-11,726.411,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-13,726.444,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-15,726.478,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-17,726.511,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-19,726.545,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-21,726.578,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-23,726.612,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-22-25,726.645,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-27,726.678,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-29,726.711,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-31,726.745,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-33,726.778,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-35,726.812,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-37,726.845,,,,,23.064,20.0,,,,,,,,pbi
2019-06-28_05-22-39,726.878,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-41,726.911,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-43,726.945,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-45,726.979,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-47,727.012,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-49,727.045,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-51,727.078,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-53,727.111,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-55,727.145,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-22-57,727.178,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-22-59,727.211,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-01,727.245,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-03,727.279,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-05,727.312,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-07,727.346,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-23-09,727.378,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-11,727.412,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-13,727.445,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-15,727.478,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-17,727.511,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-19,727.546,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-21,727.578,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-23,727.611,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-25,727.646,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-27,727.679,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-29,727.711,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-31,727.745,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-33,727.779,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-35,727.811,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-37,727.845,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-39,727.878,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-41,727.912,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-43,727.945,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-45,727.978,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-23-47,728.013,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-23-49,728.045,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-51,728.079,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-53,728.113,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-55,728.145,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-23-57,728.179,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-23-59,728.213,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-24-01,728.246,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-24-03,728.28,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-05,728.312,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-07,728.347,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-09,728.379,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-24-11,728.413,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-13,728.446,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-15,728.479,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-17,728.512,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-24-19,728.546,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-21,728.579,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-24-23,728.613,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-25,728.646,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-27,728.679,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-29,728.713,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-31,728.746,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-24-33,728.779,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-35,728.812,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-24-37,728.846,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-39,728.88,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-41,728.913,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-43,728.946,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-45,728.979,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-24-47,729.013,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-49,729.046,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-24-51,729.079,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-53,729.112,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-55,729.147,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-57,729.18,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-24-59,729.212,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-01,729.246,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-03,729.279,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-05,729.312,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-07,729.346,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-09,729.379,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-11,729.413,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-13,729.446,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-15,729.479,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-17,729.512,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-25-19,729.546,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-21,729.58,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-23,729.612,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-25,729.646,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-27,729.68,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-29,729.712,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-31,729.746,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-33,729.779,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-35,729.812,,,,,22.467,20.0,,,,,,,,pbi
2019-06-28_05-25-37,729.846,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-39,729.879,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-41,729.913,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-43,729.946,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-45,729.979,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-47,730.012,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-49,730.046,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-51,730.08,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-53,730.112,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-25-55,730.146,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-57,730.179,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-25-59,730.212,,,,,22.552,20.0,,,,,,,,pbi
2019-06-28_05-26-01,730.246,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-26-03,730.279,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-26-05,730.312,,,,,22.509,20.0,,,,,,,,pbi
2019-06-28_05-26-07,730.346,,,,,22.509,20.0,,,,,,,,pbi
